roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
oracle fusion scm functional lead,Oracle,Delhi / NCR,8-13 Yrs,Fusion ScmScm CloudMFGOrder To CashPlanningOMFusionCloud,18-33 Lacs PA (Including Variable: 15.0%),IT services,8-13,8,13,0.0,0.0,True,0.0,2.0,2024-11-21,9.0,Senior,False,False
oracle fusion scm functional lead,Oracle,Thiruvananthapuram,8-13 Yrs,Fusion ScmScm CloudMFGOrder To CashPlanningOMFusionCloud,18-33 Lacs PA (Including Variable: 15.0%),IT services,8-13,8,13,0.0,0.0,True,0.0,2.0,2024-11-21,9.0,Senior,False,False
ai   financial services analytics  wealth analytics   senior manager,Accenture,Mumbai,12-16 Yrs,financial servicesartificial intelligencestakeholder managementai platformcloud computingchatbotpythonnatural language processing,Not disclosed,IT services,12-16,12,16,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Senior,False,False
ai   financial services analytics  wealth analytics   senior manager,Accenture,Gurugram,12-16 Yrs,financial servicesartificial intelligencestakeholder managementai platformcloud computingchatbotpythonnatural language processing,Not disclosed,IT services,12-16,12,16,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Senior,False,False
ai   financial services analytics  wealth analytics   senior manager,Accenture,Bengaluru,12-16 Yrs,financial servicesartificial intelligencestakeholder managementai platformcloud computingchatbotpythonnatural language processing,Not disclosed,IT services,12-16,12,16,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Senior,False,False
oracle digital assistant,Wipro,Mumbai,6-11 Yrs,Oracle SaaSRESTful APIJavaOracle Digital AssistantERPPaaSOracle HCM CloudJavaScript,Not disclosed,IT services,6-11,6,11,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
oracle digital assistant,Wipro,Chennai,6-11 Yrs,Oracle SaaSRESTful APIJavaOracle Digital AssistantERPPaaSOracle HCM CloudJavaScript,Not disclosed,IT services,6-11,6,11,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
oracle digital assistant,Wipro,Bengaluru,6-11 Yrs,Oracle SaaSRESTful APIJavaOracle Digital AssistantERPPaaSOracle HCM CloudJavaScript,Not disclosed,IT services,6-11,6,11,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
.net + angular,Randstad Offshore,Chennai,6-11 Yrs,.NetAngularC#,Not disclosed,IT services,6-11,6,11,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
.net + angular,Randstad Offshore,Bengaluru,6-11 Yrs,.NetAngularC#,Not disclosed,IT services,6-11,6,11,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
.net + angular,Randstad Offshore,Mumbai (All Areas),6-11 Yrs,.NetAngularC#,Not disclosed,IT services,6-11,6,11,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
fresher,Unifybrains Infotech,Kolkata,0-2 Yrs,ios traineeTrainingIOSIo,Not disclosed,IT services,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
fresher,Unifybrains Infotech,Mumbai,0-2 Yrs,ios traineeTrainingIOSIo,Not disclosed,IT services,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
fresher,Unifybrains Infotech,New Delhi,0-2 Yrs,ios traineeTrainingIOSIo,Not disclosed,IT services,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
fresher,Unifybrains Infotech,Hyderabad,0-2 Yrs,ios traineeTrainingIOSIo,Not disclosed,IT services,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
fresher,Unifybrains Infotech,Pune,0-2 Yrs,ios traineeTrainingIOSIo,Not disclosed,IT services,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
fresher,Unifybrains Infotech,Chennai,0-2 Yrs,ios traineeTrainingIOSIo,Not disclosed,IT services,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
fresher,Unifybrains Infotech,Bengaluru,0-2 Yrs,ios traineeTrainingIOSIo,Not disclosed,IT services,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
angular developer,Birlasoft,Hybrid - Mumbai,4-9 Yrs,AngularJava.NETAngular DevelopmentDevelopment,Not disclosed,IT services,4-9,4,9,0.0,0.0,False,0.0,2.0,2024-11-21,9.0,Mid,False,False
angular developer,Birlasoft,Pune,4-9 Yrs,AngularJava.NETAngular DevelopmentDevelopment,Not disclosed,IT services,4-9,4,9,0.0,0.0,False,0.0,2.0,2024-11-21,9.0,Mid,False,False
angular developer,Birlasoft,Bengaluru,4-9 Yrs,AngularJava.NETAngular DevelopmentDevelopment,Not disclosed,IT services,4-9,4,9,0.0,0.0,False,0.0,2.0,2024-11-21,9.0,Mid,False,False
production support| 5 to 12 yrs | mumbai & pune & bangalore,Capgemini,Hybrid - Pune,5-10 Yrs,ITILPLSQLJava Application SupportProduction supportProductionApplication supportApplicationJava,7-15 Lacs PA,IT services,5-10,5,10,7.0,15.0,True,11.0,11.0,2024-11-12,18.0,Mid,False,True
production support| 5 to 12 yrs | mumbai & pune & bangalore,Capgemini,Bengaluru,5-10 Yrs,ITILPLSQLJava Application SupportProduction supportProductionApplication supportApplicationJava,7-15 Lacs PA,IT services,5-10,5,10,7.0,15.0,True,11.0,11.0,2024-11-12,18.0,Mid,False,True
production support| 5 to 12 yrs | mumbai & pune & bangalore,Capgemini,Mumbai (All Areas),5-10 Yrs,ITILPLSQLJava Application SupportProduction supportProductionApplication supportApplicationJava,7-15 Lacs PA,IT services,5-10,5,10,7.0,15.0,True,11.0,11.0,2024-11-12,18.0,Mid,False,True
sales & marketing,Majulah Infotech,Kolkata,7-12 Yrs,Lead generationProduct serviceMarket researchMarketing operationsProduct designSales processCustomer experienceDigital marketing,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
sales & marketing,Majulah Infotech,Mumbai,7-12 Yrs,Lead generationProduct serviceMarket researchMarketing operationsProduct designSales processCustomer experienceDigital marketing,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
sales & marketing,Majulah Infotech,New Delhi,7-12 Yrs,Lead generationProduct serviceMarket researchMarketing operationsProduct designSales processCustomer experienceDigital marketing,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
sales & marketing,Majulah Infotech,Hyderabad,7-12 Yrs,Lead generationProduct serviceMarket researchMarketing operationsProduct designSales processCustomer experienceDigital marketing,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
sales & marketing,Majulah Infotech,Pune,7-12 Yrs,Lead generationProduct serviceMarket researchMarketing operationsProduct designSales processCustomer experienceDigital marketing,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
sales & marketing,Majulah Infotech,Chennai,7-12 Yrs,Lead generationProduct serviceMarket researchMarketing operationsProduct designSales processCustomer experienceDigital marketing,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
sales & marketing,Majulah Infotech,Bengaluru,7-12 Yrs,Lead generationProduct serviceMarket researchMarketing operationsProduct designSales processCustomer experienceDigital marketing,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
java developer (bangalore/hyderabad/pune/chennai)  hkh,Infosys,Hybrid - Hyderabad,3-8 Yrs,javaHibernateJava DevelopmentJ2EeSpring BootMicroservicesSpringDevelopment,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
java developer (bangalore/hyderabad/pune/chennai)  hkh,Infosys,Pune,3-8 Yrs,javaHibernateJava DevelopmentJ2EeSpring BootMicroservicesSpringDevelopment,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
java developer (bangalore/hyderabad/pune/chennai)  hkh,Infosys,Bengaluru,3-8 Yrs,javaHibernateJava DevelopmentJ2EeSpring BootMicroservicesSpringDevelopment,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences  data science consultant,Accenture,Mumbai,4-8 Yrs,pythonspotfirepower biqlikviewrhypothesis testingtime seriesmachine learning,Not disclosed,IT services,4-8,4,8,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences  data science consultant,Accenture,Gurugram,4-8 Yrs,pythonspotfirepower biqlikviewrhypothesis testingtime seriesmachine learning,Not disclosed,IT services,4-8,4,8,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences  data science consultant,Accenture,Bengaluru,4-8 Yrs,pythonspotfirepower biqlikviewrhypothesis testingtime seriesmachine learning,Not disclosed,IT services,4-8,4,8,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences  data science consultant,Accenture,Mumbai,4-9 Yrs,microsoft azureqlikviewmarketinglife sciencesawspythonhypothesis testingspotfire,Not disclosed,IT services,4-9,4,9,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences  data science consultant,Accenture,Gurugram,4-9 Yrs,microsoft azureqlikviewmarketinglife sciencesawspythonhypothesis testingspotfire,Not disclosed,IT services,4-9,4,9,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences  data science consultant,Accenture,Bengaluru,4-9 Yrs,microsoft azureqlikviewmarketinglife sciencesawspythonhypothesis testingspotfire,Not disclosed,IT services,4-9,4,9,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   supply chain analytics   consultant,Accenture,Mumbai,5-6 Yrs,pythondata manipulationpysparkdata modelingdata visualizationanaplansupply chainmicrosoft azure,Not disclosed,IT services,5-6,5,6,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   supply chain analytics   consultant,Accenture,Hyderabad,5-6 Yrs,pythondata manipulationpysparkdata modelingdata visualizationanaplansupply chainmicrosoft azure,Not disclosed,IT services,5-6,5,6,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   supply chain analytics   consultant,Accenture,Bengaluru,5-6 Yrs,pythondata manipulationpysparkdata modelingdata visualizationanaplansupply chainmicrosoft azure,Not disclosed,IT services,5-6,5,6,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
gn   industry strategy utility   manager,Accenture,Mumbai,7-12 Yrs,salesstrategy consultingstakeholder managementstrategic managementcorporate strategydigital strategymarket researchmarket entry strategy,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
gn   industry strategy utility   manager,Accenture,Bengaluru,7-12 Yrs,salesstrategy consultingstakeholder managementstrategic managementcorporate strategydigital strategymarket researchmarket entry strategy,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences   data science analyst,Accenture,Mumbai,2-5 Yrs,pythonspotfirepower birgcpdata managementhypothesis testingtime series,Not disclosed,IT services,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Entry,False,False
s&c global network   ai   life sciences   data science analyst,Accenture,Gurugram,2-5 Yrs,pythonspotfirepower birgcpdata managementhypothesis testingtime series,Not disclosed,IT services,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Entry,False,False
s&c global network   ai   life sciences   data science analyst,Accenture,Delhi / NCR,2-5 Yrs,pythonspotfirepower birgcpdata managementhypothesis testingtime series,Not disclosed,IT services,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Entry,False,False
cn   retail   sap platforms   consultant,Accenture,Mumbai,2-6 Yrs,project managementsapsap retailpresentation skillssolution designmaster datasap sdstore operations,Not disclosed,IT services,2-6,2,6,0.0,0.0,False,0.0,,,,Entry,False,False
gn   industry   mc   energy upstream   manager,Accenture,Mumbai,12-20 Yrs,management consultingproject managementenergy auditsalesenergy managementsolar energyenergy accountingelectrical engineering,Not disclosed,IT services,12-20,12,20,0.0,0.0,False,0.0,,,,Senior,False,False
s&c global network   ai   life sciences  data science consultant,Accenture,Mumbai,4-9 Yrs,microsoft azureqlikviewmarketinglife sciencesawspythonhypothesis testingspotfire,Not disclosed,IT services,4-9,4,9,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
application lead,Accenture,Mumbai,7-12 Yrs,java sdkssisystem integrationnode.jsawscssc++web services,Not disclosed,IT services,7-12,7,12,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
s&c global network   ai   life sciences  data science analyst,Accenture,Mumbai,2-5 Yrs,microsoft azuresqlqlikviewsparkawspythondata managementhypothesis testing,Not disclosed,IT services,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Entry,False,False
s&c gn   t&o   next gen comms   consultant,Accenture,Mumbai,5-7 Yrs,corporate communicationpublic relationsmarketing communicationdigital communicationinternal communicationproject managementccyber security,Not disclosed,IT services,5-7,5,7,0.0,0.0,False,0.0,1.0,2024-11-22,8.0,Mid,False,False
digital full stack  msft fs   .net,Zensar,Kolkata,5-9 Yrs,Solution architectureNUnitCodingAgileRPGApplication developmentScrumMVC,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
digital full stack  msft fs   .net,Zensar,Mumbai,5-9 Yrs,Solution architectureNUnitCodingAgileRPGApplication developmentScrumMVC,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
digital full stack  msft fs   .net,Zensar,New Delhi,5-9 Yrs,Solution architectureNUnitCodingAgileRPGApplication developmentScrumMVC,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
digital full stack  msft fs   .net,Zensar,Hyderabad,5-9 Yrs,Solution architectureNUnitCodingAgileRPGApplication developmentScrumMVC,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
digital full stack  msft fs   .net,Zensar,Pune,5-9 Yrs,Solution architectureNUnitCodingAgileRPGApplication developmentScrumMVC,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
digital full stack  msft fs   .net,Zensar,Chennai,5-9 Yrs,Solution architectureNUnitCodingAgileRPGApplication developmentScrumMVC,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
digital full stack  msft fs   .net,Zensar,Bengaluru,5-9 Yrs,Solution architectureNUnitCodingAgileRPGApplication developmentScrumMVC,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
dot net fs lead,Zensar,Kolkata,6-9 Yrs,Solution architectureCodingTDDAgileRPGApplication developmentScrumUnit testing,Not disclosed,IT services,6-9,6,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
dot net fs lead,Zensar,Mumbai,6-9 Yrs,Solution architectureCodingTDDAgileRPGApplication developmentScrumUnit testing,Not disclosed,IT services,6-9,6,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
dot net fs lead,Zensar,New Delhi,6-9 Yrs,Solution architectureCodingTDDAgileRPGApplication developmentScrumUnit testing,Not disclosed,IT services,6-9,6,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
dot net fs lead,Zensar,Hyderabad,6-9 Yrs,Solution architectureCodingTDDAgileRPGApplication developmentScrumUnit testing,Not disclosed,IT services,6-9,6,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
dot net fs lead,Zensar,Pune,6-9 Yrs,Solution architectureCodingTDDAgileRPGApplication developmentScrumUnit testing,Not disclosed,IT services,6-9,6,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
dot net fs lead,Zensar,Chennai,6-9 Yrs,Solution architectureCodingTDDAgileRPGApplication developmentScrumUnit testing,Not disclosed,IT services,6-9,6,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
dot net fs lead,Zensar,Bengaluru,6-9 Yrs,Solution architectureCodingTDDAgileRPGApplication developmentScrumUnit testing,Not disclosed,IT services,6-9,6,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
devops   consulting consulting   assessment,Zensar,Kolkata,5-9 Yrs,Performance tuningNetworkingJBossShell scriptingDNSRPGOracleTroubleshooting,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
devops   consulting consulting   assessment,Zensar,Mumbai,5-9 Yrs,Performance tuningNetworkingJBossShell scriptingDNSRPGOracleTroubleshooting,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
devops   consulting consulting   assessment,Zensar,New Delhi,5-9 Yrs,Performance tuningNetworkingJBossShell scriptingDNSRPGOracleTroubleshooting,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
devops   consulting consulting   assessment,Zensar,Hyderabad,5-9 Yrs,Performance tuningNetworkingJBossShell scriptingDNSRPGOracleTroubleshooting,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
devops   consulting consulting   assessment,Zensar,Pune,5-9 Yrs,Performance tuningNetworkingJBossShell scriptingDNSRPGOracleTroubleshooting,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
devops   consulting consulting   assessment,Zensar,Chennai,5-9 Yrs,Performance tuningNetworkingJBossShell scriptingDNSRPGOracleTroubleshooting,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
devops   consulting consulting   assessment,Zensar,Bengaluru,5-9 Yrs,Performance tuningNetworkingJBossShell scriptingDNSRPGOracleTroubleshooting,Not disclosed,IT services,5-9,5,9,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
oms consulting manhattan,Zensar,Kolkata,3-8 Yrs,Supply chainBusiness processLMSConsultingAgileRPGGap analysisTroubleshooting,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
oms consulting manhattan,Zensar,Mumbai,3-8 Yrs,Supply chainBusiness processLMSConsultingAgileRPGGap analysisTroubleshooting,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
oms consulting manhattan,Zensar,New Delhi,3-8 Yrs,Supply chainBusiness processLMSConsultingAgileRPGGap analysisTroubleshooting,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
oms consulting manhattan,Zensar,Hyderabad,3-8 Yrs,Supply chainBusiness processLMSConsultingAgileRPGGap analysisTroubleshooting,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
oms consulting manhattan,Zensar,Pune,3-8 Yrs,Supply chainBusiness processLMSConsultingAgileRPGGap analysisTroubleshooting,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
oms consulting manhattan,Zensar,Chennai,3-8 Yrs,Supply chainBusiness processLMSConsultingAgileRPGGap analysisTroubleshooting,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
oms consulting manhattan,Zensar,Bengaluru,3-8 Yrs,Supply chainBusiness processLMSConsultingAgileRPGGap analysisTroubleshooting,Not disclosed,IT services,3-8,3,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Mid,False,False
java,Zensar,Kolkata,8-12 Yrs,continuous integrationNoSQLCloud ServicesRPGTechnical leadershipProgrammingapplication architectureOpen source,Not disclosed,IT services,8-12,8,12,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Senior,False,False
java,Zensar,Mumbai,8-12 Yrs,continuous integrationNoSQLCloud ServicesRPGTechnical leadershipProgrammingapplication architectureOpen source,Not disclosed,IT services,8-12,8,12,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Senior,False,False
java,Zensar,New Delhi,8-12 Yrs,continuous integrationNoSQLCloud ServicesRPGTechnical leadershipProgrammingapplication architectureOpen source,Not disclosed,IT services,8-12,8,12,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Senior,False,False
java,Zensar,Hyderabad,8-12 Yrs,continuous integrationNoSQLCloud ServicesRPGTechnical leadershipProgrammingapplication architectureOpen source,Not disclosed,IT services,8-12,8,12,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Senior,False,False
java,Zensar,Pune,8-12 Yrs,continuous integrationNoSQLCloud ServicesRPGTechnical leadershipProgrammingapplication architectureOpen source,Not disclosed,IT services,8-12,8,12,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Senior,False,False
java,Zensar,Chennai,8-12 Yrs,continuous integrationNoSQLCloud ServicesRPGTechnical leadershipProgrammingapplication architectureOpen source,Not disclosed,IT services,8-12,8,12,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Senior,False,False
java,Zensar,Bengaluru,8-12 Yrs,continuous integrationNoSQLCloud ServicesRPGTechnical leadershipProgrammingapplication architectureOpen source,Not disclosed,IT services,8-12,8,12,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Senior,False,False
"automation testing api, microservice, db, erp",Zensar,Kolkata,2-8 Yrs,Supply chainMavenCore JavaERPXMLRPGJSONScrum,Not disclosed,IT services,2-8,2,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Entry,False,False
"automation testing api, microservice, db, erp",Zensar,Mumbai,2-8 Yrs,Supply chainMavenCore JavaERPXMLRPGJSONScrum,Not disclosed,IT services,2-8,2,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Entry,False,False
"automation testing api, microservice, db, erp",Zensar,New Delhi,2-8 Yrs,Supply chainMavenCore JavaERPXMLRPGJSONScrum,Not disclosed,IT services,2-8,2,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Entry,False,False
"automation testing api, microservice, db, erp",Zensar,Hyderabad,2-8 Yrs,Supply chainMavenCore JavaERPXMLRPGJSONScrum,Not disclosed,IT services,2-8,2,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Entry,False,False
"automation testing api, microservice, db, erp",Zensar,Pune,2-8 Yrs,Supply chainMavenCore JavaERPXMLRPGJSONScrum,Not disclosed,IT services,2-8,2,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Entry,False,False
"automation testing api, microservice, db, erp",Zensar,Chennai,2-8 Yrs,Supply chainMavenCore JavaERPXMLRPGJSONScrum,Not disclosed,IT services,2-8,2,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Entry,False,False
"automation testing api, microservice, db, erp",Zensar,Bengaluru,2-8 Yrs,Supply chainMavenCore JavaERPXMLRPGJSONScrum,Not disclosed,IT services,2-8,2,8,0.0,0.0,False,0.0,3.0,2024-11-20,10.0,Entry,False,False
