roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
"associate scientist, qpp",Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Pune,1-2 Yrs,Manager Quality AssuranceSASISOScientific writingPharmacyPharmaClinical trialsClinical research,Not disclosed,Healthcare,1-2,1,2,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
"associate scientist, qpp",Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Chennai,1-2 Yrs,Manager Quality AssuranceSASISOScientific writingPharmacyPharmaClinical trialsClinical research,Not disclosed,Healthcare,1-2,1,2,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
"associate scientist, qpp",Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Bengaluru,1-2 Yrs,Manager Quality AssuranceSASISOScientific writingPharmacyPharmaClinical trialsClinical research,Not disclosed,Healthcare,1-2,1,2,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
beauty therapist,Kaya Skin Clinic,Kolkata,3-5 Yrs,doctormbbsMedicalmedicineMedical OfficermediBeauty,Not disclosed,Healthcare,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
beauty therapist,Kaya Skin Clinic,Mumbai,3-5 Yrs,doctormbbsMedicalmedicineMedical OfficermediBeauty,Not disclosed,Healthcare,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
beauty therapist,Kaya Skin Clinic,Delhi,3-5 Yrs,doctormbbsMedicalmedicineMedical OfficermediBeauty,Not disclosed,Healthcare,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
beauty therapist,Kaya Skin Clinic,Pune,3-5 Yrs,doctormbbsMedicalmedicineMedical OfficermediBeauty,Not disclosed,Healthcare,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
beauty therapist,Kaya Skin Clinic,Chennai,3-5 Yrs,doctormbbsMedicalmedicineMedical OfficermediBeauty,Not disclosed,Healthcare,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
beauty therapist,Kaya Skin Clinic,Bengaluru,3-5 Yrs,doctormbbsMedicalmedicineMedical OfficermediBeauty,Not disclosed,Healthcare,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
apprentice maintenance,Mankind Pharma,Kolkata,1-3 Yrs,project managementstrategic thinkingteam managementproblem analysisleadershipleadership skillswritingpresentation skills,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
apprentice maintenance,Mankind Pharma,Mumbai,1-3 Yrs,project managementstrategic thinkingteam managementproblem analysisleadershipleadership skillswritingpresentation skills,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
apprentice maintenance,Mankind Pharma,New Delhi,1-3 Yrs,project managementstrategic thinkingteam managementproblem analysisleadershipleadership skillswritingpresentation skills,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
apprentice maintenance,Mankind Pharma,Hyderabad,1-3 Yrs,project managementstrategic thinkingteam managementproblem analysisleadershipleadership skillswritingpresentation skills,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
apprentice maintenance,Mankind Pharma,Pune,1-3 Yrs,project managementstrategic thinkingteam managementproblem analysisleadershipleadership skillswritingpresentation skills,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
apprentice maintenance,Mankind Pharma,Chennai,1-3 Yrs,project managementstrategic thinkingteam managementproblem analysisleadershipleadership skillswritingpresentation skills,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
apprentice maintenance,Mankind Pharma,Bengaluru,1-3 Yrs,project managementstrategic thinkingteam managementproblem analysisleadershipleadership skillswritingpresentation skills,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
national customer marketing manager,Abbott,Kolkata,2-9 Yrs,TradeSales strategyNutritionAccountingE-commerceLogistics managementFMCGKey account management,Not disclosed,Healthcare,2-9,2,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
national customer marketing manager,Abbott,Mumbai,2-9 Yrs,TradeSales strategyNutritionAccountingE-commerceLogistics managementFMCGKey account management,Not disclosed,Healthcare,2-9,2,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
national customer marketing manager,Abbott,New Delhi,2-9 Yrs,TradeSales strategyNutritionAccountingE-commerceLogistics managementFMCGKey account management,Not disclosed,Healthcare,2-9,2,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
national customer marketing manager,Abbott,Hyderabad,2-9 Yrs,TradeSales strategyNutritionAccountingE-commerceLogistics managementFMCGKey account management,Not disclosed,Healthcare,2-9,2,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
national customer marketing manager,Abbott,Pune,2-9 Yrs,TradeSales strategyNutritionAccountingE-commerceLogistics managementFMCGKey account management,Not disclosed,Healthcare,2-9,2,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
national customer marketing manager,Abbott,Chennai,2-9 Yrs,TradeSales strategyNutritionAccountingE-commerceLogistics managementFMCGKey account management,Not disclosed,Healthcare,2-9,2,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
national customer marketing manager,Abbott,Bengaluru,2-9 Yrs,TradeSales strategyNutritionAccountingE-commerceLogistics managementFMCGKey account management,Not disclosed,Healthcare,2-9,2,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
"requirement of ivf clinician at fortis hospital, bg road,bangalore.",Fortis,Bengaluru(Bannerghatta Road),0-3 Yrs,IvfBgRequirementsHospital,Not disclosed,Healthcare,0-3,0,3,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
digital marketing specialist,Prayag Health,Kolkata,1-4 Yrs,Customer acquisitionData analysisSocial mediaWeb developmentHealthcareSEMSEODigital marketing,Not disclosed,Healthcare,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
digital marketing specialist,Prayag Health,Mumbai,1-4 Yrs,Customer acquisitionData analysisSocial mediaWeb developmentHealthcareSEMSEODigital marketing,Not disclosed,Healthcare,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
digital marketing specialist,Prayag Health,New Delhi,1-4 Yrs,Customer acquisitionData analysisSocial mediaWeb developmentHealthcareSEMSEODigital marketing,Not disclosed,Healthcare,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
digital marketing specialist,Prayag Health,Hyderabad,1-4 Yrs,Customer acquisitionData analysisSocial mediaWeb developmentHealthcareSEMSEODigital marketing,Not disclosed,Healthcare,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
digital marketing specialist,Prayag Health,Pune,1-4 Yrs,Customer acquisitionData analysisSocial mediaWeb developmentHealthcareSEMSEODigital marketing,Not disclosed,Healthcare,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
digital marketing specialist,Prayag Health,Chennai,1-4 Yrs,Customer acquisitionData analysisSocial mediaWeb developmentHealthcareSEMSEODigital marketing,Not disclosed,Healthcare,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
digital marketing specialist,Prayag Health,Bengaluru,1-4 Yrs,Customer acquisitionData analysisSocial mediaWeb developmentHealthcareSEMSEODigital marketing,Not disclosed,Healthcare,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
senior nutrition sales executive   bangalore,Abbott,Bengaluru,5-12 Yrs,customer segmentationConsultative salesNutritionHealthcareAccount managementCustomer engagementNutrition Sales ExecutiveBrand building,Not disclosed,Healthcare,5-12,5,12,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
senior territory sales executive,Abbott,Kolkata,5-13 Yrs,Stock replenishmentNutritionComplianceinduction trainingManagement systemsBusiness strategyMerchandisingForecasting,Not disclosed,Healthcare,5-13,5,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior territory sales executive,Abbott,Mumbai,5-13 Yrs,Stock replenishmentNutritionComplianceinduction trainingManagement systemsBusiness strategyMerchandisingForecasting,Not disclosed,Healthcare,5-13,5,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior territory sales executive,Abbott,New Delhi,5-13 Yrs,Stock replenishmentNutritionComplianceinduction trainingManagement systemsBusiness strategyMerchandisingForecasting,Not disclosed,Healthcare,5-13,5,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior territory sales executive,Abbott,Hyderabad,5-13 Yrs,Stock replenishmentNutritionComplianceinduction trainingManagement systemsBusiness strategyMerchandisingForecasting,Not disclosed,Healthcare,5-13,5,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior territory sales executive,Abbott,Pune,5-13 Yrs,Stock replenishmentNutritionComplianceinduction trainingManagement systemsBusiness strategyMerchandisingForecasting,Not disclosed,Healthcare,5-13,5,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior territory sales executive,Abbott,Chennai,5-13 Yrs,Stock replenishmentNutritionComplianceinduction trainingManagement systemsBusiness strategyMerchandisingForecasting,Not disclosed,Healthcare,5-13,5,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
senior territory sales executive,Abbott,Bengaluru,5-13 Yrs,Stock replenishmentNutritionComplianceinduction trainingManagement systemsBusiness strategyMerchandisingForecasting,Not disclosed,Healthcare,5-13,5,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
"urgent req of ctvs clinician at fortis hospital, bg road, bangalore.",Fortis,Bengaluru(Bannerghatta Road),20 Nov - 29 Nov,CardiovascularVascularBgCtvsHospital,Not disclosed,Healthcare,20 Nov - 29 Nov,0,0,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
"urgent req of gastroenterologis at fortis hospital, bg road, bangalore",Fortis,Bengaluru(Bannerghatta Road),0-3 Yrs,MedicineBgHospital,12-16 Lacs PA,Healthcare,0-3,0,3,12.0,16.0,True,14.0,2.0,2024-11-22,8.0,Entry,False,True
senior statistical programmer fsp,Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Kolkata,2-5 Yrs,Computer sciencedata manipulationXMLAnalyticalPharmaClinical trialsISSOncology,Not disclosed,Healthcare,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
senior statistical programmer fsp,Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Mumbai,2-5 Yrs,Computer sciencedata manipulationXMLAnalyticalPharmaClinical trialsISSOncology,Not disclosed,Healthcare,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
senior statistical programmer fsp,Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,New Delhi,2-5 Yrs,Computer sciencedata manipulationXMLAnalyticalPharmaClinical trialsISSOncology,Not disclosed,Healthcare,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
senior statistical programmer fsp,Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Hyderabad,2-5 Yrs,Computer sciencedata manipulationXMLAnalyticalPharmaClinical trialsISSOncology,Not disclosed,Healthcare,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
senior statistical programmer fsp,Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Pune,2-5 Yrs,Computer sciencedata manipulationXMLAnalyticalPharmaClinical trialsISSOncology,Not disclosed,Healthcare,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
senior statistical programmer fsp,Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Chennai,2-5 Yrs,Computer sciencedata manipulationXMLAnalyticalPharmaClinical trialsISSOncology,Not disclosed,Healthcare,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
senior statistical programmer fsp,Cytel Statistical Software &Amp;Amp;Amp; Services Pvt. Ltd.,Bengaluru,2-5 Yrs,Computer sciencedata manipulationXMLAnalyticalPharmaClinical trialsISSOncology,Not disclosed,Healthcare,2-5,2,5,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
"full stack developer, ecommerce",Prayag Health,Kolkata,1-5 Yrs,GraphicsLinuxNetworkingCodingMySQLDebuggingJavascriptPHP,Not disclosed,Healthcare,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"full stack developer, ecommerce",Prayag Health,Mumbai,1-5 Yrs,GraphicsLinuxNetworkingCodingMySQLDebuggingJavascriptPHP,Not disclosed,Healthcare,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"full stack developer, ecommerce",Prayag Health,New Delhi,1-5 Yrs,GraphicsLinuxNetworkingCodingMySQLDebuggingJavascriptPHP,Not disclosed,Healthcare,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"full stack developer, ecommerce",Prayag Health,Hyderabad,1-5 Yrs,GraphicsLinuxNetworkingCodingMySQLDebuggingJavascriptPHP,Not disclosed,Healthcare,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"full stack developer, ecommerce",Prayag Health,Pune,1-5 Yrs,GraphicsLinuxNetworkingCodingMySQLDebuggingJavascriptPHP,Not disclosed,Healthcare,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"full stack developer, ecommerce",Prayag Health,Chennai,1-5 Yrs,GraphicsLinuxNetworkingCodingMySQLDebuggingJavascriptPHP,Not disclosed,Healthcare,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"full stack developer, ecommerce",Prayag Health,Bengaluru,1-5 Yrs,GraphicsLinuxNetworkingCodingMySQLDebuggingJavascriptPHP,Not disclosed,Healthcare,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
national account manager   mt   mumbai,Abbott,Kolkata,12-20 Yrs,Relationship managementTradeNetworkingNutritionCSDBusiness planningLogistics managementFMCG,Not disclosed,Healthcare,12-20,12,20,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
national account manager   mt   mumbai,Abbott,Mumbai,12-20 Yrs,Relationship managementTradeNetworkingNutritionCSDBusiness planningLogistics managementFMCG,Not disclosed,Healthcare,12-20,12,20,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
national account manager   mt   mumbai,Abbott,New Delhi,12-20 Yrs,Relationship managementTradeNetworkingNutritionCSDBusiness planningLogistics managementFMCG,Not disclosed,Healthcare,12-20,12,20,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
national account manager   mt   mumbai,Abbott,Hyderabad,12-20 Yrs,Relationship managementTradeNetworkingNutritionCSDBusiness planningLogistics managementFMCG,Not disclosed,Healthcare,12-20,12,20,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
national account manager   mt   mumbai,Abbott,Pune,12-20 Yrs,Relationship managementTradeNetworkingNutritionCSDBusiness planningLogistics managementFMCG,Not disclosed,Healthcare,12-20,12,20,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
national account manager   mt   mumbai,Abbott,Chennai,12-20 Yrs,Relationship managementTradeNetworkingNutritionCSDBusiness planningLogistics managementFMCG,Not disclosed,Healthcare,12-20,12,20,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
national account manager   mt   mumbai,Abbott,Bengaluru,12-20 Yrs,Relationship managementTradeNetworkingNutritionCSDBusiness planningLogistics managementFMCG,Not disclosed,Healthcare,12-20,12,20,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
key account manager (pharmaceutical company),Pharmaceutical Company,Mumbai,3-8 Yrs,Diagnostic SalesMedical DevicesMedical Equipmentpharmaceutical salesPharma MarketingPharma SellingHealthcare SalesDiagnostics,5-8 Lacs PA,Healthcare,3-8,3,8,5.0,8.0,True,6.5,1.0,2024-11-23,7.0,Mid,False,False
key account manager (pharmaceutical company),Pharmaceutical Company,New Delhi,3-8 Yrs,Diagnostic SalesMedical DevicesMedical Equipmentpharmaceutical salesPharma MarketingPharma SellingHealthcare SalesDiagnostics,5-8 Lacs PA,Healthcare,3-8,3,8,5.0,8.0,True,6.5,1.0,2024-11-23,7.0,Mid,False,False
key account manager (pharmaceutical company),Pharmaceutical Company,Bengaluru,3-8 Yrs,Diagnostic SalesMedical DevicesMedical Equipmentpharmaceutical salesPharma MarketingPharma SellingHealthcare SalesDiagnostics,5-8 Lacs PA,Healthcare,3-8,3,8,5.0,8.0,True,6.5,1.0,2024-11-23,7.0,Mid,False,False
area sales manager,Abbott,Kolkata,5-10 Yrs,People developmentNetworkingNutritionTrade salesTalent acquisitionChannel salesFMCGBusiness intelligence,Not disclosed,Healthcare,5-10,5,10,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
area sales manager,Abbott,Mumbai,5-10 Yrs,People developmentNetworkingNutritionTrade salesTalent acquisitionChannel salesFMCGBusiness intelligence,Not disclosed,Healthcare,5-10,5,10,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
area sales manager,Abbott,New Delhi,5-10 Yrs,People developmentNetworkingNutritionTrade salesTalent acquisitionChannel salesFMCGBusiness intelligence,Not disclosed,Healthcare,5-10,5,10,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
area sales manager,Abbott,Hyderabad,5-10 Yrs,People developmentNetworkingNutritionTrade salesTalent acquisitionChannel salesFMCGBusiness intelligence,Not disclosed,Healthcare,5-10,5,10,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
area sales manager,Abbott,Pune,5-10 Yrs,People developmentNetworkingNutritionTrade salesTalent acquisitionChannel salesFMCGBusiness intelligence,Not disclosed,Healthcare,5-10,5,10,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
area sales manager,Abbott,Chennai,5-10 Yrs,People developmentNetworkingNutritionTrade salesTalent acquisitionChannel salesFMCGBusiness intelligence,Not disclosed,Healthcare,5-10,5,10,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
area sales manager,Abbott,Bengaluru,5-10 Yrs,People developmentNetworkingNutritionTrade salesTalent acquisitionChannel salesFMCGBusiness intelligence,Not disclosed,Healthcare,5-10,5,10,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
hr automation,Manipal Hospitals,Bengaluru,10-15 Yrs,data managementdata analyticsreport generationprocess optimizationdata integritytrainingteachingprofessional development,Not disclosed,Healthcare,10-15,10,15,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
vrx consultant,Vision Rx Lab,Kolkata,0-5 Yrs,Product trainingProduction managementSalesProductionPresalesCustomer serviceSales trainingManagement,Not disclosed,Healthcare,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
vrx consultant,Vision Rx Lab,Mumbai,0-5 Yrs,Product trainingProduction managementSalesProductionPresalesCustomer serviceSales trainingManagement,Not disclosed,Healthcare,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
vrx consultant,Vision Rx Lab,New Delhi,0-5 Yrs,Product trainingProduction managementSalesProductionPresalesCustomer serviceSales trainingManagement,Not disclosed,Healthcare,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
vrx consultant,Vision Rx Lab,Hyderabad,0-5 Yrs,Product trainingProduction managementSalesProductionPresalesCustomer serviceSales trainingManagement,Not disclosed,Healthcare,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
vrx consultant,Vision Rx Lab,Pune,0-5 Yrs,Product trainingProduction managementSalesProductionPresalesCustomer serviceSales trainingManagement,Not disclosed,Healthcare,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
vrx consultant,Vision Rx Lab,Chennai,0-5 Yrs,Product trainingProduction managementSalesProductionPresalesCustomer serviceSales trainingManagement,Not disclosed,Healthcare,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
vrx consultant,Vision Rx Lab,Bengaluru,0-5 Yrs,Product trainingProduction managementSalesProductionPresalesCustomer serviceSales trainingManagement,Not disclosed,Healthcare,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
manager invested stores,Abbott,Mumbai,2-4 Yrs,Vendor ManagerNutritionVisual MerchandisingShop floorTrade marketingCost managementBudgetingForecasting,Not disclosed,Healthcare,2-4,2,4,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
territory business manager  multitherapy,Abbott,Mumbai,1-14 Yrs,PharmaFinancePackagingMarket researchOperationsSalesforceManagementPharmaceutical,Not disclosed,Healthcare,1-14,1,14,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
territory business manager  infinia   bhavnagar,Abbott,Mumbai,1-14 Yrs,PharmaFinancePackagingMarket researchOperationsSalesforceManagementPharmaceutical,Not disclosed,Healthcare,1-14,1,14,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
business executive,Merck,Mumbai,1-3 Yrs,SalesPharmaProduct portfolioqueryHealthcareBusiness ExecutivePortfolioPharmaceutical,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Entry,False,False
business executive,Merck,Mumbai,1-3 Yrs,SalesPharmaProduct portfolioqueryHealthcareBusiness ExecutivePortfolioPharmaceutical,Not disclosed,Healthcare,1-3,1,3,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Entry,False,False
