roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
unit manager   rural consumer durable,Bajaj Finserv Ltd.,Pune,7-8 Yrs,Market analysisCareer developmentProject managementAnalyticalStrategic planningProduct designCustomer serviceCustomer experience,Not disclosed,BFSI,7-8,7,8,0.0,0.0,False,0.0,25.0,2024-10-29,32.0,Mid,False,False
deputy unit manager   business compliance unit,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Market analysisMarketing analyticsProject managementAnalyticalStrategic planningProduct designCustomer serviceCustomer experience,Not disclosed,BFSI,4-6,4,6,0.0,0.0,False,0.0,25.0,2024-10-29,32.0,Mid,False,False
deputy manager   payments   ops & service,Bajaj Finserv Ltd.,Pune,2-3 Yrs,Change managementManager Internal AuditTeam managementComplianceTime managementInvestigationCustomer serviceOutsourcing,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,25.0,2024-10-29,32.0,Entry,False,False
system analyst   payments   technology,Bajaj Finserv Ltd.,Pune,8-12 Yrs,Automation testingTest scriptsTest strategyAutomation toolsTechnology LeadTest planningSeleniumTest cases,Not disclosed,BFSI,8-12,8,12,0.0,0.0,False,0.0,25.0,2024-10-29,32.0,Senior,False,False
"associate, compliance & control ii",Bny,Pune,0-3 Yrs,ComplianceFinancial servicesSupervisionAuditingFinanceControl,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
managed services employee vetting & background checks analyst,Kpmg India,Pune,1-3 Yrs,SIDEAnalystMS SQLManaged servicesVBAProgrammingMicrosoftAnalysis,Not disclosed,BFSI,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
unit manager   marketplace/senior unit manager   marketplace,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Product managementChange managementBusiness analysisProject managementTest casesAdobeInformation technologySDLC,Not disclosed,BFSI,3-5,3,5,0.0,0.0,False,0.0,26.0,2024-10-28,33.0,Mid,False,False
manager   digital platforms,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Content strategyLoansGoogle AnalyticsAdobe Premiere ProProject managementVideo editingAdobe After EffectsSEO,Not disclosed,BFSI,3-5,3,5,0.0,0.0,False,0.0,26.0,2024-10-28,33.0,Mid,False,False
deputy area manager,Bajaj Finserv Ltd.,Pune,3-5 Yrs,TrainingPeople management skillsFocusRelationshipLegalManagementDebt managementCost,Not disclosed,BFSI,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
unit manager,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Graphic designingFront endInteraction designManager TechnologyWorkflowAgile methodologyAdobePrincipal,Not disclosed,BFSI,4-6,4,6,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
national lead   rural coe   b2c,Bajaj Finserv Ltd.,Pune,5-6 Yrs,Graphic designingFront endInteraction designManager TechnologyWorkflowAgile methodologyAdobePrincipal,Not disclosed,BFSI,5-6,5,6,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
lead   rural consumer durable/senior lead,Bajaj Finserv Ltd.,Pune,6-14 Yrs,Market analysisCareer developmentProject managementAnalyticalStrategic planningProduct designCustomer serviceCustomer experience,Not disclosed,BFSI,6-14,6,14,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
unit manager,Bajaj Finserv Ltd.,Pune,7-8 Yrs,Market analysisCareer developmentProject managementAnalyticalStrategic planningProduct designCustomer serviceCustomer experience,Not disclosed,BFSI,7-8,7,8,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
assistant manager   microfinance,Bajaj Finserv Ltd.,Nashik,1-2 Yrs,LoansComplianceProcess planningMicrofinanceFinanceReconciliationRelationshipMonitoring,Not disclosed,BFSI,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
assistant manager   microfinance,Bajaj Finserv Ltd.,Pune,1-2 Yrs,LoansComplianceProcess planningMicrofinanceFinanceReconciliationRelationshipMonitoring,Not disclosed,BFSI,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
deputy area manager   payments   qr,Bajaj Finserv Ltd.,Pune,1-4 Yrs,Distribution developmentTelecomDistribution managementInterpersonal skillsTeam managementBusiness reportingMISConsumer durables,Not disclosed,BFSI,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
mern stack developer,Bharti Share Market,Pune,2-3 Yrs,DOMWeb technologiesJavascriptESICJSONMongoDBStackDevelopment,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
"intermediate representative, client processing",Bny,Pune,0-2 Yrs,BloombergDiversity and InclusionFinanceReconciliationCorporateRepresentativeClient relationshipAsset management,Not disclosed,BFSI,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
"associate, financial planning & analysis ii",Bny,Pune,0-3 Yrs,BasicFinancial reportingAccountingFinancial analyticsFinancial planningTrend analysisCorporateRepresentative,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
territory manager | banca | life insurance  pune!,Lavya Associates,Pune,5-10 Yrs,Life InsuranceBFSIBancassuranceteam handlingChannel Managementbank branchessalesbanking,Not disclosed,BFSI,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
junior engineer   tool & fixtures,Ge India Ltd,Pune,2-4 Yrs,FabricationAerospaceSheet metalAnalyticalPoka YokeAgileLaser cuttingTool design,Not disclosed,BFSI,2-4,2,4,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
unit manager   compliance/senior unit manager,Bajaj Finserv Ltd.,Pune,4-5 Yrs,project managementoperations managementcsssoftware developmentsoftware testinguatbusiness analysisauditing,Not disclosed,BFSI,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
salesforce tech lead,Synechron,Pune,6-11 Yrs,Computer scienceProject developmentTeam managementProject managementAnalyticalMySQLOracleInformation technology,Not disclosed,BFSI,6-11,6,11,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
associate   control ii,Bny,Pune,0-3 Yrs,Operational riskcontrol testingResearchRisk managementInternshipControlSoftware testingRisk,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
digital trust cyber defense senior,Kpmg India,Pune,2-3 Yrs,UnixTelecomLinuxTesting toolsXMLMySQLWindowsOracle,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
unit manager   payments,Bajaj Finserv Ltd.,Pune,3-4 Yrs,ReworkFront endDigital designCorporateManagementResearchVendorProject delivery,Not disclosed,BFSI,3-4,3,4,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
deputy unit manager   sme collections,Bajaj Finserv Ltd.,Pune,5-6 Yrs,Product managementFinanceBankingManager TechnologyManagementStakeholder managementSQLCollections,Not disclosed,BFSI,5-6,5,6,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
assistant manager   operations and service,Bajaj Finserv Ltd.,Pune,3-4 Yrs,Relationship managementChange managementTeam managementPublishingMISAnalyticalBack officeMonitoring,Not disclosed,BFSI,3-4,3,4,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
"associate, corporate actions i",Bny,Pune,0-3 Yrs,Corporate actionsBloombergFinanceManager Quality ControlManagementFinancial servicesMonitoringCorporate,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
regional manager   sme collections,Bajaj Finserv Ltd.,Pune,6-8 Yrs,MatrixPeople management skillsLegalManagementDebt managementCostMonitoringRecruitment,Not disclosed,BFSI,6-8,6,8,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
lead   payments,Bajaj Finserv Ltd.,Pune,5-7 Yrs,Google AnalyticsTesting toolsCustomer experienceStrategy developmentProduct conceptualizationUsability testingInformation architectureProduct strategy,Not disclosed,BFSI,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
deputy manager   sme micro blse,Bajaj Finserv Ltd.,Pune,1-2 Yrs,Analytical skillsPMPEmployee developmentOperational riskCustomer serviceSales trainingFinancial servicesCorporate sales,Not disclosed,BFSI,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
deputy area manager   sme micro blse,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Analytical skillsPMPEmployee developmentOperational riskCustomer serviceSales trainingFinancial servicesCorporate sales,Not disclosed,BFSI,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
assistant manager   bfs direct,Bajaj Finserv Ltd.,Pune,2-3 Yrs,Cash collectionMatrixComplianceCustomer satisfactionFinancequeryBankingCustomer service,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
"intermediate representative, fund administration",Bny,Pune,0-3 Yrs,BloombergComplianceAccountingFinanceFocusCash allocationFund administrationRepresentative,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
"intermediate representative, cash processing/funds transfer",Bny,Pune,0-3 Yrs,BloombergComplianceAccountingFinanceFocusCash allocationFund administrationRepresentative,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
deputy unit manager   underwriting,Bajaj Finserv Ltd.,Pune,3-5 Yrs,TrainingSFDCAgileMS OfficeManagementUNITMicrosoftOffice,Not disclosed,BFSI,3-5,3,5,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
area manager   underwriting,Bajaj Finserv Ltd.,Pune,3-5 Yrs,Analytical skillsLoansProcess orientationComplianceNBFCMarket intelligenceCredit riskManagement,Not disclosed,BFSI,3-5,3,5,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
area manager   business loans,Bajaj Finserv Ltd.,Pune,2-4 Yrs,Sales HeadBusiness processLoansInterpersonal skillsTeam managementRisk analyticsUnderwritingRegional sales,Not disclosed,BFSI,2-4,2,4,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
deputy manager   underwriting,Bajaj Finserv Ltd.,Pune,2-3 Yrs,Analytical skillsLoansProcess orientationComplianceNBFCMarket intelligenceCredit riskManagement,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
deputy unit manager   sme coe,Bajaj Finserv Ltd.,Pune,4-5 Yrs,PublishingLMSdigital contentExcelData managementManagement systemsMISMS Office,Not disclosed,BFSI,4-5,4,5,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
deputy manager   sme coe,Bajaj Finserv Ltd.,Pune,1-3 Yrs,PublishingLMSdigital contentExcelData managementManagement systemsMISMS Office,Not disclosed,BFSI,1-3,1,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
unit manager   sme coe/senior unit manager   sme coe,Bajaj Finserv Ltd.,Pune,4-5 Yrs,PublishingLMSdigital contentExcelData managementManagement systemsMISMS Office,Not disclosed,BFSI,4-5,4,5,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
deputy area manager   underwriting,Bajaj Finserv Ltd.,Pune,3-4 Yrs,Vendor auditQuery resolutionArchitectureLegalCivil engineeringUnderwritingEngineeringQuery,Not disclosed,BFSI,3-4,3,4,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
executive   debt management services   consumer,Bajaj Finserv Ltd.,Pune,2-3 Yrs,ExecutivePeople management skillsLegalDebt managementCostMonitoringManagement servicesPeople management,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
executive   debt management services   consumer,Bajaj Finserv Ltd.,Bhokar,2-3 Yrs,ExecutivePeople management skillsLegalDebt managementCostMonitoringManagement servicesPeople management,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
deputy manager   operations and service,Bajaj Finserv Ltd.,Pune,1-2 Yrs,Business loanLoan operationsQCMortgageFinanceDeputy Manager OperationsComputer proficiencyAuditing,Not disclosed,BFSI,1-2,1,2,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
cluster manager   rewards/senior cluster manager   rewards,Bajaj Finserv Ltd.,Pune,5-8 Yrs,Promotional campaignsInterpersonal skillsProject managementAnalyticalCompliance managementManager Program ManagementMarket researchRisk management,Not disclosed,BFSI,5-8,5,8,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
deputy unit manager   risk,Bajaj Finserv Ltd.,Pune,3-4 Yrs,Post productionLoansData analysisUnderwritingMISData processingRisk managementPowerpoint,Not disclosed,BFSI,3-4,3,4,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
national lead   risk,Bajaj Finserv Ltd.,Pune,6-7 Yrs,Customer acquisitionRoot cause analysisTeam managementLMSUnderwritingTeam developmentControl chartsCustomer quality,Not disclosed,BFSI,6-7,6,7,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
deputy unit manager   corporate social responsibility,Bajaj Finserv Ltd.,Pune,1-2 Yrs,LMSExcelPenetrationData managementBfsiTPSManagement TraineeMS Office,Not disclosed,BFSI,1-2,1,2,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
deputy manager   underwriting,Bajaj Finserv Ltd.,Baramati,2-3 Yrs,Product launchLoansTicketingMatrixComplianceFinanceCredit appraisalBanking,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
deputy manager   underwriting,Bajaj Finserv Ltd.,Pune,2-3 Yrs,Product launchLoansTicketingMatrixComplianceFinanceCredit appraisalBanking,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
deputy unit manager   risk,Bajaj Finserv Ltd.,Pune,2-3 Yrs,Analytical skillsLoansData analysisData managementFinancial sectorMISProject planningSQL,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
unit manager   rural term loan/senior unit manager   rural term loan,Bajaj Finserv Ltd.,Pune,6-7 Yrs,Product launchData analysisData managementProject managementManager TechnologyProduct salesGap analysisPowerpoint,Not disclosed,BFSI,6-7,6,7,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
assistant manager   bfs direct,Bajaj Finserv Ltd.,Pune,1-3 Yrs,Law enforcementMISLegalManagementMS OfficePTPCostrisk governance,Not disclosed,BFSI,1-3,1,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
area manager   underwriting/senior area manager   underwriting,Bajaj Finserv Ltd.,Pune,2-3 Yrs,Product launchLoansTicketingMatrixComplianceFinanceCredit appraisalBanking,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Entry,False,False
software infrastructure developer,Msci Services,Pune,6-10 Yrs,kubernetescsssix sigmadataisopfmearesearchazure devops,Not disclosed,BFSI,6-10,6,10,0.0,0.0,False,0.0,29.0,2024-10-25,36.0,Mid,False,False
deputy unit manager   ddf wheels,Bajaj Finserv Ltd.,Pune,4-5 Yrs,AutomationData analysisInterpersonal skillsData structurespower biManagementMS OfficePrincipal,Not disclosed,BFSI,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
"associate, middle office i",Bny,Pune,0-3 Yrs,ClaimsBloombergFinanceReconciliationPortfolio valuationCash managementFinancial servicesMonitoring,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
unit manager   risk containment unit,Bajaj Finserv Ltd.,Pune,4-6 Yrs,Analytical skillsFraud controlSales StaffFront endLaw enforcementMISProcess improvementDeployment,Not disclosed,BFSI,4-6,4,6,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
cluster manager   risk/senior cluster manager   risk,Bajaj Finserv Ltd.,Pune,4-5 Yrs,Logistic regressionRoot cause analysisData analysisStatistical modelingAnalyticalHypothesis TestingProduct salesIndividual Contributor,Not disclosed,BFSI,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
"senior associate, client implementations",Bny,Pune,0-7 Yrs,Performance managementClient servicingProject managementResource allocationStandard operating proceduresRegulatory complianceTransitionScheduling,Not disclosed,BFSI,0-7,0,7,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
data architect,Capco,Pune,8-13 Yrs,UMLData ArchitectAgileScrumSchedulingData qualityRisk managementVirtualization,Not disclosed,BFSI,8-13,8,13,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Senior,False,False
"associate analyst, legal compliance",Mastercard,Pune,0-3 Yrs,remediationDue diligenceInterpersonal skillsAssociate AnalystLegal complianceInformation securitySubject matter expertiseOperations,Not disclosed,BFSI,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
"lead   risk,",Bajaj Finserv Ltd.,Pune,6-8 Yrs,Distribution managementCollateral managementFinancial analysisRisk assessmentRisk managementmortgage underwritingContinuous improvementPowerpoint,Not disclosed,BFSI,6-8,6,8,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
executive   debt management services   sme,Bajaj Finserv Ltd.,Pune,2-3 Yrs,People management skillsSenior ExecutiveRelationshipLegalDebt managementCostMonitoringSenior,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
executive   debt management services   sme,Bajaj Finserv Ltd.,Pune,2-3 Yrs,People management skillsSenior ExecutiveRelationshipLegalDebt managementCostMonitoringSenior,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
executive   debt management services   sme,Bajaj Finserv Ltd.,Sinnar,2-3 Yrs,People management skillsSenior ExecutiveRelationshipLegalDebt managementCostMonitoringSenior,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
relationship manager   gl north west,Bajaj Finserv Ltd.,Pune,2-4 Yrs,LoansBasicDirect marketingAccountingGold loanCustomer relationshipCash managementMS Office,Not disclosed,BFSI,2-4,2,4,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
unit manager   risk/senior unit manager   risk,Bajaj Finserv Ltd.,Pune,4-5 Yrs,Data analysisData managementUnderwritingMISProject managementConsumer financeRisk managementPortfolio management,Not disclosed,BFSI,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
unit manager,Bajaj Finserv Ltd.,Pune,2-3 Yrs,BackendFront endGoogle AnalyticsPublishingProject managementMISWeb developmentDebugging,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
executive   debt management,Bajaj Finserv Ltd.,Pune,2-3 Yrs,People management skillsSenior ExecutiveRelationshipLegalDebt managementCostMonitoringManagement skills,Not disclosed,BFSI,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Entry,False,False
cluster manager,Bajaj Finserv Ltd.,Pune,8-9 Yrs,System architectureSenior managementVendor managementSales operationsStaffingTeam developmentIT skillsRFP,Not disclosed,BFSI,8-9,8,9,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Senior,False,False
unit manager   risk/senior unit manager   risk,Bajaj Finserv Ltd.,Pune,4-5 Yrs,Distribution managementCollateral managementFinancial analysisRisk assessmentRisk managementmortgage underwritingContinuous improvementPowerpoint,Not disclosed,BFSI,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
cluster manager   management accounting,Bajaj Finserv Ltd.,Pune,5-6 Yrs,Management accountingremediationManager Internal AuditERPFinancial reportingBfsiConsultingoperational risk management,Not disclosed,BFSI,5-6,5,6,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
regional manager   used car finance,Bajaj Finserv Ltd.,Pune,5-7 Yrs,LoansPenetrationCredit operationsData managementOperational riskChannel salesSalesforce.comDatabase,Not disclosed,BFSI,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-24,37.0,Mid,False,False
